SalesOrderID;SalesOrderDetailID;OrderQty;ProductID;SpecialOfferID;UnitPrice
47042;15098;4;782;1;1229,4589
47042;15099;2;850;1;35,994
47042;15100;6;787;1;647,994
47042;15101;2;780;1;1242,8518
47042;15102;3;748;1;744,2727
47042;15103;12;712;2;5,0136
47042;15104;4;853;1;44,994
47042;15105;1;784;1;1229,4589
47042;15106;12;714;2;27,879
47042;15107;5;786;1;647,994
47042;15108;5;855;1;53,994
47042;15109;1;830;1;209,256
47042;15110;3;858;1;14,1289
47042;15111;8;707;1;20,1865
47042;15112;4;841;1;35,994
47042;15113;4;809;1;33,7745
47042;15114;2;810;1;65,6018
47042;15115;5;852;1;44,994
47042;15116;5;862;1;22,794
47042;15117;1;808;1;24,2945
47042;15118;3;817;1;180,129
47042;15119;6;708;1;20,1865
47042;15120;2;739;1;744,2727
47042;15121;2;814;1;209,256
47042;15122;10;844;1;11,994
47042;15123;10;711;1;20,1865
47042;15124;2;843;1;15
47042;15125;2;860;1;14,1289
47042;15126;9;856;1;53,994
47043;15127;1;830;1;209,256
47044;15128;1;802;1;88,932
47044;15129;4;863;1;22,794
47045;15130;4;787;1;647,994
47045;15131;2;815;1;36,447
47045;15132;2;832;1;209,256
47045;15133;6;712;1;5,1865
47045;15134;2;841;1;35,994
47045;15135;3;781;1;1242,8518
47045;15136;1;716;1;28,8404
47045;15137;4;809;1;33,7745
47045;15138;6;808;1;24,2945
47045;15139;9;780;1;1242,8518
47045;15140;2;823;1;52,647
47045;15141;10;779;1;1242,8518
47045;15142;5;859;1;14,1289
47045;15143;4;855;1;53,994
47045;15144;2;782;1;1229,4589
47045;15145;6;783;1;1229,4589
47045;15146;5;844;1;11,994
47045;15147;6;856;1;53,994
47045;15148;6;854;1;44,994
47045;15149;1;814;1;209,256
47045;15150;2;857;1;53,994
47045;15151;3;748;1;744,2727
47045;15152;3;743;1;736,1455
47045;15153;4;831;1;209,256
47045;15154;3;843;1;15
47045;15155;2;824;1;141,615
47045;15156;6;714;1;28,8404
47045;15157;32;863;4;18,995
47045;15158;1;861;1;22,794
47045;15159;6;715;1;28,8404
47045;15160;2;816;1;125,415
47045;15161;11;852;2;43,4942
47045;15162;6;786;1;647,994
47045;15163;17;862;3;20,8945
47045;15164;5;785;1;647,994
47045;15165;4;810;1;65,6018
47045;15166;2;711;1;20,1865
47045;15167;5;825;1;196,329
47045;15168;4;739;1;744,2727
47045;15169;8;784;1;1229,4589
47045;15170;1;849;1;35,994
47045;15171;6;817;1;180,129
47045;15172;1;708;1;20,1865
47045;15173;2;707;1;20,1865
47046;15174;2;717;1;780,8182
47046;15175;2;827;1;165,231
47046;15176;1;795;1;1308,9375
47046;15177;1;718;1;780,8182
47047;15178;1;780;1;1242,8518
47047;15179;1;782;1;1229,4589
47047;15180;2;781;1;1242,8518
47047;15181;1;824;1;141,615
47047;15182;8;863;1;22,794
47047;15183;1;825;1;196,329
47047;15184;1;861;1;22,794
47047;15185;2;862;1;22,794
47047;15186;2;783;1;1229,4589
47047;15187;1;779;1;1242,8518
47047;15188;4;832;1;209,256
47048;15189;1;760;1;469,794
47049;15190;2;810;1;65,6018
47049;15191;1;802;1;88,932
47049;15192;2;747;1;736,1455
47049;15193;6;808;1;24,2945
47049;15194;6;782;1;1229,4589
47049;15195;3;786;1;647,994
47049;15196;2;784;1;1229,4589
47049;15197;4;804;1;137,694
47049;15198;4;780;1;1242,8518
47049;15199;9;806;1;61,374
47049;15200;7;863;1;22,794
47049;15201;3;814;1;209,256
47049;15202;2;742;1;744,2727
47049;15203;2;783;1;1229,4589
47049;15204;1;817;1;180,129
47049;15205;2;824;1;141,615
47049;15206;3;862;1;22,794
47049;15207;5;787;1;647,994
47049;15208;1;823;1;52,647
47049;15209;2;831;1;209,256
47049;15210;2;805;1;20,52
47049;15211;2;861;1;22,794
47049;15212;3;743;1;736,1455
47049;15213;4;815;1;36,447
47049;15214;2;809;1;33,7745
47049;15215;6;832;1;209,256
47049;15216;7;788;1;647,994
47049;15217;1;816;1;125,415
47049;15218;2;779;1;1242,8518
47049;15219;2;781;1;1242,8518
47049;15220;1;785;1;647,994
47049;15221;3;748;1;744,2727
47049;15222;7;825;1;196,329
47050;15223;2;759;1;469,794
47050;15224;1;719;1;780,8182
47050;15225;1;827;1;165,231
47050;15226;1;811;1;24,2945
47050;15227;3;767;1;469,794
47050;15228;2;769;1;469,794
47050;15229;1;726;1;202,332
47050;15230;3;839;1;780,8182
47051;15231;1;805;1;20,52
47052;15232;9;781;1;1242,8518
47052;15233;8;780;1;1242,8518
47052;15234;6;814;1;209,256
47052;15235;3;816;1;125,415
47052;15236;6;809;1;33,7745
47052;15237;3;857;1;53,994
47052;15238;5;782;1;1229,4589
47052;15239;2;784;1;1229,4589
47052;15240;2;825;1;196,329
47052;15241;5;787;1;647,994
47052;15242;10;832;1;209,256
47052;15243;2;831;1;209,256
47052;15244;1;815;1;36,447
47052;15245;1;854;1;44,994
47052;15246;5;788;1;647,994
47052;15247;4;715;1;28,8404
47052;15248;7;712;1;5,1865
47052;15249;10;855;1;53,994
47052;15250;9;863;1;22,794
47052;15251;4;823;1;52,647
47052;15252;4;743;1;736,1455
47052;15253;2;817;1;180,129
47052;15254;4;861;1;22,794
47052;15255;6;779;1;1242,8518
47052;15256;6;716;1;28,8404
47052;15257;1;852;1;44,994
47052;15258;3;786;1;647,994
47052;15259;2;808;1;24,2945
47052;15260;2;748;1;744,2727
47052;15261;7;711;1;20,1865
47052;15262;4;843;1;15
47052;15263;6;810;1;65,6018
47052;15264;6;859;1;14,1289
47052;15265;5;708;1;20,1865
47052;15266;2;844;1;11,994
47052;15267;4;849;1;35,994
47052;15268;6;856;1;53,994
47052;15269;4;714;1;28,8404
47052;15270;1;785;1;647,994
47052;15271;3;707;1;20,1865
47052;15272;4;824;1;141,615
47053;15273;3;717;1;780,8182
47053;15274;4;723;1;183,9382
47053;15275;2;799;1;600,2625
47053;15276;2;839;1;780,8182
47053;15277;4;769;1;469,794
47053;15278;2;791;1;1466,01
47053;15279;3;719;1;780,8182
47053;15280;3;759;1;469,794
47053;15281;3;727;1;202,332
47053;15282;1;795;1;1308,9375
47053;15283;1;813;1;65,6018
47053;15284;4;811;1;24,2945
47053;15285;4;838;1;780,8182
47053;15286;1;765;1;469,794
47053;15287;4;828;1;214,236
47053;15288;1;736;1;183,9382
47053;15289;3;767;1;469,794
47053;15290;2;827;1;165,231
47053;15291;4;718;1;780,8182
47053;15292;2;833;1;324,4527
47054;15293;1;765;1;469,794
47054;15294;1;822;1;324,4527
47054;15295;1;791;1;1466,01
47054;15296;2;801;1;600,2625
47054;15297;2;794;1;1308,9375
47054;15298;2;796;1;1308,9375
47054;15299;1;820;1;198,036
47054;15300;3;759;1;469,794
47054;15301;3;789;1;1466,01
47054;15302;2;766;1;469,794
47054;15303;2;729;1;202,332
47054;15304;3;835;1;324,4527
47054;15305;3;826;1;67,539
47054;15306;1;726;1;202,332
47054;15307;1;793;1;1308,9375
47054;15308;1;790;1;1466,01
47054;15309;2;836;1;324,4527
47054;15310;2;819;1;149,031
47054;15311;4;799;1;600,2625
47054;15312;3;768;1;469,794
47054;15313;2;764;1;469,794
47054;15314;4;761;1;469,794
47054;15315;3;762;9;234,897
47054;15316;6;800;1;600,2625
47054;15317;4;725;1;202,332
47054;15318;1;763;1;469,794
47054;15319;1;769;1;469,794
47054;15320;1;770;1;469,794
47054;15321;3;730;1;202,332
47054;15322;3;798;1;600,2625
47054;15323;1;795;1;1308,9375
47054;15324;1;792;1;1308,9375
47054;15325;1;722;1;183,9382
47054;15326;5;760;1;469,794
47054;15327;3;813;1;65,6018
47054;15328;3;738;1;183,9382
47055;15329;8;844;1;11,994
47055;15330;10;707;1;20,1865
47055;15331;8;763;1;469,794
47055;15332;16;715;3;26,437
47055;15333;6;841;1;35,994
47055;15334;2;798;1;600,2625
47055;15335;5;859;1;14,1289
47055;15336;3;789;1;1466,01
47055;15337;2;790;1;1466,01
47055;15338;2;819;1;149,031
47055;15339;4;714;1;28,8404
47055;15340;1;722;1;183,9382
47055;15341;6;766;1;469,794
47055;15342;9;712;1;5,1865
47055;15343;11;856;2;52,1942
47055;15344;8;770;1;469,794
47055;15345;2;765;1;469,794
47055;15346;2;708;1;20,1865
47055;15347;4;726;1;202,332
47055;15348;4;854;1;44,994
47055;15349;4;768;1;469,794
47055;15350;8;760;1;469,794
47055;15351;4;711;1;20,1865
47055;15352;3;850;1;35,994
47055;15353;1;826;1;67,539
47055;15354;4;860;1;14,1289
47055;15355;4;843;1;15
47055;15356;1;855;1;53,994
47055;15357;4;858;1;14,1289
47055;15358;5;853;1;44,994
47055;15359;2;764;1;469,794
47055;15360;6;835;1;324,4527
47055;15361;5;857;1;53,994
47055;15362;12;852;2;43,4942
47055;15363;5;849;1;35,994
47055;15364;1;725;1;202,332
47055;15365;3;836;1;324,4527
47055;15366;2;797;1;600,2625
47055;15367;19;762;9;234,897
47055;15368;1;761;1;469,794
47055;15369;3;716;1;28,8404
47055;15370;1;820;1;198,036
47055;15371;5;794;1;1308,9375
47056;15372;1;794;1;1308,9375
47056;15373;1;729;1;202,332
47056;15374;1;819;1;149,031
47056;15375;3;768;1;469,794
47056;15376;2;714;1;28,8404
47056;15377;1;796;1;1308,9375
47056;15378;4;852;1;44,994
47056;15379;2;811;1;24,2945
47056;15380;1;766;1;469,794
47056;15381;2;795;1;1308,9375
47056;15382;3;859;1;14,1289
47056;15383;3;722;1;183,9382
47056;15384;1;822;1;324,4527
47056;15385;2;767;1;469,794
47056;15386;1;855;1;53,994
47056;15387;6;849;1;35,994
47056;15388;3;708;1;20,1865
47056;15389;2;826;1;67,539
47056;15390;3;835;1;324,4527
47056;15391;1;718;1;780,8182
47056;15392;7;843;1;15
47056;15393;7;801;1;600,2625
47056;15394;1;725;1;202,332
47056;15395;1;764;1;469,794
47056;15396;3;799;1;600,2625
47056;15397;1;854;1;44,994
47056;15398;3;827;1;165,231
47056;15399;3;716;1;28,8404
47056;15400;4;797;1;600,2625
47056;15401;4;800;1;600,2625
47056;15402;1;770;1;469,794
47056;15403;1;765;1;469,794
47056;15404;2;730;1;202,332
47056;15405;2;789;1;1466,01
47056;15406;3;838;1;780,8182
47056;15407;5;761;1;469,794
47056;15408;5;712;1;5,1865
47056;15409;1;717;1;780,8182
47056;15410;1;813;1;65,6018
47056;15411;2;759;1;469,794
47056;15412;2;820;1;198,036
47056;15413;1;792;1;1308,9375
47056;15414;3;836;1;324,4527
47056;15415;2;707;1;20,1865
47056;15416;2;738;1;183,9382
47056;15417;4;711;1;20,1865
47056;15418;3;793;1;1308,9375
47056;15419;4;726;1;202,332
47056;15420;1;791;1;1466,01
47056;15421;6;857;1;53,994
47056;15422;8;715;1;28,8404
47056;15423;4;844;1;11,994
47056;15424;3;769;1;469,794
47056;15425;3;790;1;1466,01
47056;15426;2;760;1;469,794
47056;15427;3;828;1;214,236
47056;15428;10;856;1;53,994
47056;15429;3;763;1;469,794
47057;15430;4;825;1;196,329
47057;15431;3;781;1;1242,8518
47057;15432;4;823;1;52,647
47057;15433;4;809;1;33,7745
47057;15434;4;708;1;20,1865
47057;15435;2;715;1;28,8404
47057;15436;4;782;1;1229,4589
47057;15437;6;856;1;53,994
47057;15438;2;783;1;1229,4589
47057;15439;2;780;1;1242,8518
47057;15440;1;852;1;44,994
47057;15441;6;712;1;5,1865
47057;15442;4;861;1;22,794
47057;15443;8;863;1;22,794
47057;15444;3;824;1;141,615
47057;15445;3;815;1;36,447
47057;15446;3;707;1;20,1865
47057;15447;1;711;1;20,1865
47057;15448;1;854;1;44,994
47057;15449;2;862;1;22,794
47058;15450;3;725;1;202,332
47058;15451;6;738;1;183,9382
47058;15452;1;760;1;469,794
47059;15453;1;836;1;324,4527
47060;15454;3;725;1;202,332
47060;15455;3;738;1;183,9382
47060;15456;1;763;1;469,794
47061;15457;1;761;1;469,794
47061;15458;1;712;1;5,1865
47061;15459;1;856;1;53,994
47061;15460;4;718;1;780,8182
47061;15461;3;820;1;198,036
47061;15462;3;714;1;28,8404
47061;15463;1;819;1;149,031
47061;15464;2;738;1;183,9382
47061;15465;3;716;1;28,8404
47061;15466;1;762;9;234,897
47061;15467;1;770;1;469,794
47061;15468;4;852;1;44,994
47061;15469;1;765;1;469,794
47061;15470;6;725;1;202,332
47061;15471;4;707;1;20,1865
47061;15472;2;849;1;35,994
47061;15473;3;838;1;780,8182
47061;15474;2;711;1;20,1865
47061;15475;3;835;1;324,4527
47061;15476;3;729;1;202,332
47061;15477;2;854;1;44,994
47061;15478;1;760;1;469,794
47061;15479;1;826;1;67,539
47061;15480;3;717;1;780,8182
47061;15481;2;708;1;20,1865
47062;15482;2;781;1;1242,8518
47062;15483;16;863;3;20,8945
47062;15484;4;825;1;196,329
47062;15485;1;861;1;22,794
47062;15486;2;862;1;22,794
47062;15487;1;815;1;36,447
47062;15488;2;780;1;1242,8518
47062;15489;3;832;1;209,256
47062;15490;2;779;1;1242,8518
47062;15491;3;782;1;1229,4589
47062;15492;2;823;1;52,647
47062;15493;1;809;1;33,7745
47062;15494;6;783;1;1229,4589
47063;15495;2;784;1;1229,4589
47064;15496;1;768;1;469,794
47064;15497;1;836;1;324,4527
47065;15498;2;809;1;33,7745
47065;15499;1;857;1;53,994
47065;15500;1;816;1;125,415
47065;15501;6;782;1;1229,4589
47065;15502;7;707;1;20,1865
47065;15503;4;832;1;209,256
47065;15504;4;784;1;1229,4589
47065;15505;6;714;1;28,8404
47065;15506;2;716;1;28,8404
47065;15507;1;856;1;53,994
47065;15508;2;711;1;20,1865
47065;15509;1;787;1;647,994
47065;15510;29;862;4;18,995
47065;15511;6;823;1;52,647
47065;15512;3;849;1;35,994
47065;15513;4;825;1;196,329
47065;15514;1;817;1;180,129
47065;15515;34;863;4;18,995
47065;15516;2;743;1;736,1455
47065;15517;2;852;1;44,994
47065;15518;6;815;1;36,447
47065;15519;4;855;1;53,994
47065;15520;2;715;1;28,8404
47065;15521;5;861;1;22,794
47065;15522;3;788;1;647,994
47065;15523;9;859;1;14,1289
47065;15524;3;843;1;15
47065;15525;4;712;1;5,1865
47065;15526;7;783;1;1229,4589
47065;15527;4;814;1;209,256
47065;15528;4;708;1;20,1865
47065;15529;7;748;1;744,2727
47065;15530;2;810;1;65,6018
47065;15531;6;824;1;141,615
47065;15532;4;831;1;209,256
47065;15533;4;786;1;647,994
47065;15534;7;854;1;44,994
47065;15535;6;781;1;1242,8518
47065;15536;3;808;1;24,2945
47065;15537;8;785;1;647,994
47065;15538;4;844;1;11,994
47065;15539;2;780;1;1242,8518
47066;15540;4;799;1;600,2625
47066;15541;2;813;1;65,6018
47066;15542;1;811;1;24,2945
47066;15543;6;794;1;1308,9375
47066;15544;1;857;1;53,994
47066;15545;3;765;1;469,794
47066;15546;3;801;1;600,2625
47066;15547;5;798;1;600,2625
47066;15548;1;729;1;202,332
47066;15549;1;767;1;469,794
47066;15550;5;722;1;183,9382
47066;15551;2;761;1;469,794
47066;15552;1;762;9;234,897
47066;15553;3;726;1;202,332
47066;15554;1;835;1;324,4527
47066;15555;2;725;1;202,332
47066;15556;1;790;1;1466,01
47066;15557;2;718;1;780,8182
47066;15558;2;836;1;324,4527
47066;15559;2;763;1;469,794
47066;15560;1;822;1;324,4527
47066;15561;1;826;1;67,539
47066;15562;1;766;1;469,794
47066;15563;2;789;1;1466,01
47066;15564;2;791;1;1466,01
47066;15565;4;793;1;1308,9375
47066;15566;3;759;1;469,794
47066;15567;2;717;1;780,8182
47066;15568;3;769;1;469,794
47066;15569;2;797;1;600,2625
47066;15570;1;796;1;1308,9375
47066;15571;2;760;1;469,794
47066;15572;3;770;1;469,794
47066;15573;3;795;1;1308,9375
47066;15574;1;768;1;469,794
47066;15575;1;819;1;149,031
47066;15576;1;820;1;198,036
47066;15577;3;792;1;1308,9375
47066;15578;3;730;1;202,332
47066;15579;2;838;1;780,8182
47067;15580;6;770;1;469,794
47067;15581;6;711;1;20,1865
47067;15582;2;820;1;198,036
47067;15583;9;835;1;324,4527
47067;15584;1;707;1;20,1865
47067;15585;1;763;1;469,794
47067;15586;2;725;1;202,332
47067;15587;2;760;1;469,794
47067;15588;3;738;1;183,9382
47067;15589;1;761;1;469,794
47067;15590;5;765;1;469,794
47067;15591;3;838;1;780,8182
47067;15592;3;708;1;20,1865
47067;15593;15;715;3;26,437
47067;15594;5;856;1;53,994
47067;15595;1;819;1;149,031
47067;15596;1;717;1;780,8182
47067;15597;3;716;1;28,8404
47067;15598;2;762;9;234,897
47067;15599;9;852;1;44,994
47067;15600;2;826;1;67,539
47067;15601;3;714;1;28,8404
47067;15602;10;712;1;5,1865
47067;15603;2;729;1;202,332
47067;15604;1;718;1;780,8182
47067;15605;5;854;1;44,994
47068;15606;1;791;1;2443,35
47069;15607;1;798;1;1000,4375
47070;15608;1;800;1;1000,4375
47071;15609;1;790;2;2443,35
47072;15610;1;769;1;782,99
47073;15611;1;790;2;2443,35
47074;15612;1;784;2;2049,0982
47075;15613;1;783;1;2049,0982
47076;15614;1;784;2;2049,0982
47077;15615;1;790;2;2443,35
47078;15616;1;794;1;2181,5625
47079;15617;1;794;1;2181,5625
47080;15618;1;783;1;2049,0982
47081;15619;1;769;1;782,99
47082;15620;1;760;1;782,99
47083;15621;1;763;1;782,99
47084;15622;1;791;1;2443,35
47085;15623;1;796;1;2181,5625
47086;15624;1;793;1;2181,5625
47087;15625;1;795;1;2181,5625
47088;15626;1;790;2;2443,35
47089;15627;1;769;1;782,99
47090;15628;1;795;1;2181,5625
47091;15629;1;780;1;2071,4196
47092;15630;1;790;2;2443,35
47093;15631;1;790;2;2443,35
47094;15632;1;795;1;2181,5625
47095;15633;1;791;1;2443,35
47096;15634;1;780;1;2071,4196
47097;15635;1;791;1;2443,35
47098;15636;1;783;1;2049,0982
47099;15637;1;761;1;782,99
47100;15638;1;783;1;2049,0982
47101;15639;1;792;1;2181,5625
47102;15640;1;791;1;2443,35
47103;15641;1;789;1;2443,35
47104;15642;1;796;1;2181,5625
47105;15643;1;792;1;2181,5625
47106;15644;1;790;2;2443,35
47107;15645;1;779;1;2071,4196
47108;15646;1;790;2;2443,35
47109;15647;1;794;1;2181,5625
47110;15648;1;791;1;2443,35
47111;15649;1;790;2;2443,35
47112;15650;1;781;1;2071,4196
47113;15651;1;770;1;782,99
47114;15652;1;793;1;2181,5625
47115;15653;1;791;1;2443,35
47116;15654;1;800;1;1000,4375
47117;15655;1;780;1;2071,4196
47118;15656;1;784;2;2049,0982
47119;15657;1;789;1;2443,35
47120;15658;1;797;1;1000,4375
47121;15659;1;794;1;2181,5625
47122;15660;1;792;1;2181,5625
47123;15661;1;792;1;2181,5625
47124;15662;1;792;1;2181,5625
47125;15663;1;794;1;2181,5625
47126;15664;1;792;1;2181,5625
47127;15665;1;792;1;2181,5625
47128;15666;1;789;1;2443,35
47129;15667;1;779;1;2071,4196
47130;15668;1;794;1;2181,5625
47131;15669;1;792;1;2181,5625
47132;15670;1;794;1;2181,5625
47133;15671;1;796;1;2181,5625
47134;15672;1;780;1;2071,4196
47135;15673;1;770;1;782,99
47136;15674;1;796;1;2181,5625
47137;15675;1;792;1;2181,5625
47138;15676;1;796;1;2181,5625
47139;15677;1;794;1;2181,5625
47140;15678;1;781;1;2071,4196
47141;15679;1;792;1;2181,5625
47142;15680;1;790;2;2443,35
47143;15681;1;784;2;2049,0982
47144;15682;1;770;1;782,99
47145;15683;1;768;1;782,99
47146;15684;1;801;1;1000,4375
47147;15685;1;794;1;2181,5625
47148;15686;1;795;1;2181,5625
47149;15687;1;783;1;2049,0982
47150;15688;1;791;1;2443,35
47151;15689;1;791;1;2443,35
47152;15690;1;783;1;2049,0982
47153;15691;1;759;1;782,99
47154;15692;1;766;1;782,99
47155;15693;1;791;1;2443,35
47156;15694;1;793;1;2181,5625
47157;15695;1;790;2;2443,35
47158;15696;1;783;1;2049,0982
47159;15697;1;784;2;2049,0982
47160;15698;1;790;2;2443,35
47161;15699;1;794;1;2181,5625
47162;15700;1;792;1;2181,5625
47163;15701;1;784;2;2049,0982
47164;15702;1;783;1;2049,0982
47165;15703;1;791;1;2443,35
47166;15704;1;789;1;2443,35
47167;15705;1;794;1;2181,5625
47168;15706;1;795;1;2181,5625
47169;15707;1;779;1;2071,4196
47170;15708;1;795;1;2181,5625
47171;15709;1;793;1;2181,5625
47172;15710;1;779;1;2071,4196
47173;15711;1;781;1;2071,4196
47174;15712;1;780;1;2071,4196
47175;15713;1;789;1;2443,35
47176;15714;1;782;1;2049,0982
47177;15715;1;797;1;1000,4375
47178;15716;1;798;1;1000,4375
47179;15717;1;795;1;2181,5625
47180;15718;1;791;1;2443,35
47181;15719;1;789;1;2443,35
47182;15720;1;780;1;2071,4196
47183;15721;1;766;1;782,99
47184;15722;1;796;1;2181,5625
47185;15723;1;781;1;2071,4196
47186;15724;1;792;1;2181,5625
47187;15725;1;799;1;1000,4375
47188;15726;1;801;1;1000,4375
47189;15727;1;793;1;2181,5625
47190;15728;1;790;2;2443,35
47191;15729;1;796;1;2181,5625
47192;15730;1;792;1;2181,5625
47193;15731;1;763;1;782,99
47194;15732;1;795;1;2181,5625
47195;15733;1;792;1;2181,5625
47196;15734;1;784;2;2049,0982
47197;15735;1;795;1;2181,5625
47198;15736;1;791;1;2443,35
47199;15737;1;760;1;782,99
47200;15738;1;793;1;2181,5625
47201;15739;1;781;1;2071,4196
47202;15740;1;781;1;2071,4196
47203;15741;1;791;1;2443,35
47204;15742;1;795;1;2181,5625
47205;15743;1;779;1;2071,4196
47206;15744;1;765;1;782,99
47207;15745;1;767;1;782,99
47208;15746;1;790;2;2443,35
47209;15747;1;791;1;2443,35
47210;15748;1;801;1;1000,4375
47211;15749;1;784;2;2049,0982
47212;15750;1;783;1;2049,0982
47213;15751;1;795;1;2181,5625
47214;15752;1;801;1;1000,4375
47215;15753;1;789;1;2443,35
47216;15754;1;783;1;2049,0982
47217;15755;1;794;1;2181,5625
47218;15756;1;790;2;2443,35
47219;15757;1;784;2;2049,0982
47220;15758;1;782;1;2049,0982
47221;15759;1;791;1;2443,35
47222;15760;1;797;1;1000,4375
47223;15761;1;791;1;2443,35
47224;15762;1;790;2;2443,35
47225;15763;1;794;1;2181,5625
47226;15764;1;789;1;2443,35
47227;15765;1;794;1;2181,5625
47228;15766;1;794;1;2181,5625
47229;15767;1;782;1;2049,0982
47230;15768;1;792;1;2181,5625
47231;15769;1;784;2;2049,0982
47232;15770;1;793;1;2181,5625
47233;15771;1;796;1;2181,5625
47234;15772;1;801;1;1000,4375
47235;15773;1;794;1;2181,5625
47236;15774;1;799;1;1000,4375
47237;15775;1;789;1;2443,35
47238;15776;1;791;1;2443,35
47239;15777;1;792;1;2181,5625
47240;15778;1;797;1;1000,4375
47241;15779;1;789;1;2443,35
47242;15780;1;784;2;2049,0982
47243;15781;1;768;1;782,99
47244;15782;1;799;1;1000,4375
47245;15783;1;794;1;2181,5625
47246;15784;1;770;1;782,99
47247;15785;1;792;1;2181,5625
47248;15786;1;794;1;2181,5625
47249;15787;1;795;1;2181,5625
47250;15788;1;796;1;2181,5625
47251;15789;1;795;1;2181,5625
47252;15790;1;779;1;2071,4196
47253;15791;1;781;1;2071,4196
47254;15792;1;765;1;782,99
47255;15793;1;782;1;2049,0982
47256;15794;1;793;1;2181,5625
47257;15795;1;789;1;2443,35
47258;15796;1;795;1;2181,5625
47259;15797;1;794;1;2181,5625
47260;15798;1;794;1;2181,5625
47261;15799;1;784;2;2049,0982
47262;15800;1;796;1;2181,5625
47263;15801;1;782;1;2049,0982
47264;15802;1;789;1;2443,35
47265;15803;1;794;1;2181,5625
47266;15804;1;795;1;2181,5625
47267;15805;1;779;1;2071,4196
47268;15806;1;794;1;2181,5625
47269;15807;1;784;2;2049,0982
47270;15808;1;783;1;2049,0982
47271;15809;1;797;1;1000,4375
47272;15810;1;792;1;2181,5625
47273;15811;1;789;1;2443,35
47274;15812;1;791;1;2443,35
47275;15813;1;768;1;782,99
47276;15814;1;770;1;782,99
47277;15815;1;792;1;2181,5625
47278;15816;1;796;1;2181,5625
47279;15817;1;784;2;2049,0982
47280;15818;1;779;1;2071,4196
47281;15819;1;801;1;1000,4375
47282;15820;1;797;1;1000,4375
47283;15821;1;793;1;2181,5625
47284;15822;1;789;1;2443,35
47285;15823;1;793;1;2181,5625
47286;15824;1;763;1;782,99
47287;15825;1;794;1;2181,5625
